Date,Month,Confirmed Cases,Province/State,Country/Region,Lat,Long
7/15/2020,7,113,Australian Capital Territory,Australia,-35.4735,149.0124
7/15/2020,7,3527,New South Wales,Australia,-33.8688,151.2093
7/15/2020,7,31,Northern Territory,Australia,-12.4634,130.8456
7/15/2020,7,1071,Queensland,Australia,-27.4698,153.0251
7/15/2020,7,444,South Australia,Australia,-34.9285,138.6007
7/15/2020,7,228,Tasmania,Australia,-42.8821,147.3272
7/15/2020,7,4750,Victoria,Australia,-37.8136,144.9631
7/15/2020,7,646,Western Australia,Australia,-31.9505,115.8605
7/15/2020,7,19154,,Austria,47.5162,14.5501
7/15/2020,7,25672,,Azerbaijan,40.1431,47.5769
7/15/2020,7,119,,Bahamas,25.025885,-78.035889
7/15/2020,7,34560,,Bahrain,26.0275,50.55
7/15/2020,7,193590,,Bangladesh,23.685,90.3563
7/15/2020,7,104,,Barbados,13.1939,-59.5432
7/15/2020,7,65443,,Belarus,53.7098,27.9534
7/15/2020,7,62872,,Belgium,50.8333,4.469936
7/15/2020,7,39,,Belize,17.1899,-88.4976
7/15/2020,7,1378,,Benin,9.3077,2.3158
7/15/2020,7,84,,Bhutan,27.5142,90.4336
7/15/2020,7,52218,,Bolivia,-16.2902,-63.5887
7/15/2020,7,7411,,Bosnia and Herzegovina,43.9159,17.6791
7/15/2020,7,399,,Botswana,-22.3285,24.6849
7/15/2020,7,1966748,,Brazil,-14.235,-51.9253
7/15/2020,7,141,,Brunei,4.5353,114.7277
7/15/2020,7,7877,,Bulgaria,42.7339,25.4858
7/15/2020,7,1038,,Burkina Faso,12.2383,-1.5616
7/15/2020,7,337,,Burma,21.9162,95.956
7/15/2020,7,269,,Burundi,-3.3731,29.9189
7/15/2020,7,1780,,Cabo Verde,16.5388,-23.0418
7/15/2020,7,166,,Cambodia,11.55,104.9167
7/15/2020,7,15173,,Cameroon,3.848,11.5021
7/15/2020,7,8994,Alberta,Canada,53.9333,-116.5765
7/15/2020,7,3149,British Columbia,Canada,53.7267,-127.6476
7/15/2020,7,0,Diamond Princess,Canada,0,0
7/15/2020,7,13,Grand Princess,Canada,0,0
7/15/2020,7,330,Manitoba,Canada,53.7609,-98.8139
7/15/2020,7,168,New Brunswick,Canada,46.5653,-66.4619
7/15/2020,7,262,Newfoundland and Labrador,Canada,53.1355,-57.6604
7/15/2020,7,5,Northwest Territories,Canada,64.8255,-124.8457
7/15/2020,7,1067,Nova Scotia,Canada,44.682,-63.7443
7/15/2020,7,38918,Ontario,Canada,51.2538,-85.3232
7/15/2020,7,36,Prince Edward Island,Canada,46.5107,-63.4168
7/15/2020,7,56859,Quebec,Canada,52.9399,-73.5491
7/15/2020,7,881,Saskatchewan,Canada,52.9399,-106.4509
7/15/2020,7,11,Yukon,Canada,64.2823,-135
7/15/2020,7,4362,,Central African Republic,6.6111,20.9394
7/15/2020,7,885,,Chad,15.4542,18.7322
7/15/2020,7,321205,,Chile,-35.6751,-71.543
7/15/2020,7,991,Anhui,China,31.8257,117.2264
7/15/2020,7,929,Beijing,China,40.1824,116.4142
7/15/2020,7,583,Chongqing,China,30.0572,107.874
7/15/2020,7,363,Fujian,China,26.0789,117.9874
7/15/2020,7,167,Gansu,China,35.7518,104.2861
7/15/2020,7,1650,Guangdong,China,23.3417,113.4244
7/15/2020,7,254,Guangxi,China,23.8298,108.7881
7/15/2020,7,147,Guizhou,China,26.8154,106.8748
7/15/2020,7,171,Hainan,China,19.1959,109.7453
7/15/2020,7,349,Hebei,China,39.549,116.1306
7/15/2020,7,947,Heilongjiang,China,47.862,127.7615
7/15/2020,7,1276,Henan,China,37.8957,114.9042
7/15/2020,7,1588,Hong Kong,China,22.3,114.2
7/15/2020,7,68135,Hubei,China,30.9756,112.2707
7/15/2020,7,1019,Hunan,China,27.6104,111.7088
7/15/2020,7,249,Inner Mongolia,China,44.0935,113.9448
7/15/2020,7,654,Jiangsu,China,32.9711,119.455
7/15/2020,7,932,Jiangxi,China,27.614,115.7221
7/15/2020,7,155,Jilin,China,43.6661,126.1923
7/15/2020,7,164,Liaoning,China,41.2956,122.6085
7/15/2020,7,46,Macau,China,22.1667,113.55
7/15/2020,7,75,Ningxia,China,37.2692,106.1655
7/15/2020,7,18,Qinghai,China,35.7452,95.9956
7/15/2020,7,321,Shaanxi,China,35.1917,108.8701
7/15/2020,7,793,Shandong,China,36.3427,118.1498
7/15/2020,7,732,Shanghai,China,31.202,121.4491
7/15/2020,7,201,Shanxi,China,37.5777,112.2922
7/15/2020,7,599,Sichuan,China,30.6171,102.7103
7/15/2020,7,203,Tianjin,China,39.3054,117.323
7/15/2020,7,1,Tibet,China,31.6927,88.0924
7/15/2020,7,76,Xinjiang,China,41.1129,85.2401
7/15/2020,7,188,Yunnan,China,24.974,101.487
7/15/2020,7,1270,Zhejiang,China,29.1832,120.0934
7/15/2020,7,165169,,Colombia,4.5709,-74.2973
7/15/2020,7,321,,Comoros,-11.6455,43.3333
7/15/2020,7,2222,,Congo (Brazzaville),-0.228,15.8277
7/15/2020,7,8163,,Congo (Kinshasa),-4.0383,21.7587
7/15/2020,7,8986,,Costa Rica,9.7489,-83.7534
7/15/2020,7,13403,,Cote d'Ivoire,7.54,-5.5471
7/15/2020,7,3953,,Croatia,45.1,15.2
7/15/2020,7,2438,,Cuba,21.521757,-77.781167
7/15/2020,7,1025,,Cyprus,35.1264,33.4299
7/15/2020,7,13475,,Czechia,49.8175,15.473
7/15/2020,7,188,Faroe Islands,Denmark,61.8926,-6.9118
7/15/2020,7,13,Greenland,Denmark,71.7069,-42.6043
7/15/2020,7,13092,,Denmark,56.2639,9.5018
7/15/2020,7,712,,Diamond Princess,0,0
7/15/2020,7,4985,,Djibouti,11.8251,42.5903
7/15/2020,7,18,,Dominica,15.415,-61.371
7/15/2020,7,47671,,Dominican Republic,18.7357,-70.1627
7/15/2020,7,70329,,Ecuador,-1.8312,-78.1834
7/15/2020,7,84843,,Egypt,26.820553,30.802498
7/15/2020,7,10645,,El Salvador,13.7942,-88.8965
7/15/2020,7,3071,,Equatorial Guinea,1.6508,10.2679
7/15/2020,7,232,,Eritrea,15.1794,39.7823
7/15/2020,7,2016,,Estonia,58.5953,25.0136
7/15/2020,7,1489,,Eswatini,-26.5225,31.4659
7/15/2020,7,8181,,Ethiopia,9.145,40.4897
7/15/2020,7,26,,Fiji,-17.7134,178.065
7/15/2020,7,7296,,Finland,61.92411,25.748151
7/15/2020,7,6299,French Guiana,France,3.9339,-53.1258
7/15/2020,7,62,French Polynesia,France,-17.6797,149.4068
7/15/2020,7,190,Guadeloupe,France,16.265,-61.551
7/15/2020,7,255,Martinique,France,14.6415,-61.0242
7/15/2020,7,2743,Mayotte,France,-12.8275,45.166244
7/15/2020,7,22,New Caledonia,France,-20.904305,165.618042
7/15/2020,7,608,Reunion,France,-21.1151,55.5364
7/15/2020,7,6,Saint Barthelemy,France,17.9,-62.8333
7/15/2020,7,2,Saint Pierre and Miquelon,France,46.8852,-56.3159
7/15/2020,7,43,St Martin,France,18.0708,-63.0501
7/15/2020,7,200338,,France,46.2276,2.2137
7/15/2020,7,6121,,Gabon,-0.8037,11.6094
7/15/2020,7,64,,Gambia,13.4432,-15.3101
7/15/2020,7,1004,,Georgia,42.3154,43.3569
7/15/2020,7,200890,,Germany,51.165691,10.451526
7/15/2020,7,25430,,Ghana,7.9465,-1.0232
7/15/2020,7,3910,,Greece,39.0742,21.8243
7/15/2020,7,23,,Grenada,12.1165,-61.679
7/15/2020,7,32074,,Guatemala,15.7835,-90.2308
7/15/2020,7,6276,,Guinea,9.9456,-9.6966
7/15/2020,7,1842,,Guinea-Bissau,11.8037,-15.1804
7/15/2020,7,313,,Guyana,4.860416,-58.93018
7/15/2020,7,6831,,Haiti,18.9712,-72.2852
7/15/2020,7,12,,Holy See,41.9029,12.4534
7/15/2020,7,30036,,Honduras,15.2,-86.2419
7/15/2020,7,4263,,Hungary,47.1625,19.5033
7/15/2020,7,1835,,Iceland,64.9631,-19.0208
7/15/2020,7,968857,,India,20.593684,78.96288
7/15/2020,7,80094,,Indonesia,-0.7893,113.9213
7/15/2020,7,264561,,Iran,32.427908,53.688046
7/15/2020,7,83867,,Iraq,33.223191,43.679291
7/15/2020,7,25683,,Ireland,53.1424,-7.6921
7/15/2020,7,44188,,Israel,31.046051,34.851612
7/15/2020,7,243506,,Italy,41.87194,12.56738
7/15/2020,7,763,,Jamaica,18.1096,-77.2975
7/15/2020,7,23172,,Japan,36.204824,138.252924
7/15/2020,7,1201,,Jordan,31.24,36.51
7/15/2020,7,65188,,Kazakhstan,48.0196,66.9237
7/15/2020,7,11252,,Kenya,-0.0236,37.9062
7/15/2020,7,13612,,"Korea, South",35.907757,127.766922
7/15/2020,7,5237,,Kosovo,42.602636,20.902977
7/15/2020,7,56877,,Kuwait,29.31166,47.481766
7/15/2020,7,12282,,Kyrgyzstan,41.20438,74.766098
7/15/2020,7,19,,Laos,19.85627,102.495496
7/15/2020,7,1178,,Latvia,56.8796,24.6032
7/15/2020,7,2542,,Lebanon,33.8547,35.8623
7/15/2020,7,256,,Lesotho,-29.61,28.2336
7/15/2020,7,1056,,Liberia,6.428055,-9.429499
7/15/2020,7,1589,,Libya,26.3351,17.228331
7/15/2020,7,84,,Liechtenstein,47.14,9.55
7/15/2020,7,1882,,Lithuania,55.1694,23.8813
7/15/2020,7,5122,,Luxembourg,49.8153,6.1296
7/15/2020,7,9,,MS Zaandam,0,0
7/15/2020,7,5605,,Madagascar,-18.766947,46.869107
7/15/2020,7,2614,,Malawi,-13.2543,34.3015
7/15/2020,7,8734,,Malaysia,4.210484,101.975766
7/15/2020,7,2831,,Maldives,3.2028,73.2207
7/15/2020,7,2433,,Mali,17.570692,-3.996166
7/15/2020,7,674,,Malta,35.9375,14.3754
7/15/2020,7,5564,,Mauritania,21.0079,-10.9408
7/15/2020,7,343,,Mauritius,-20.348404,57.552152
7/15/2020,7,317635,,Mexico,23.6345,-102.5528
7/15/2020,7,20040,,Moldova,47.4116,28.3699
7/15/2020,7,109,,Monaco,43.7333,7.4167
7/15/2020,7,261,,Mongolia,46.8625,103.8467
7/15/2020,7,1287,,Montenegro,42.708678,19.37439
7/15/2020,7,16262,,Morocco,31.7917,-7.0926
7/15/2020,7,1330,,Mozambique,-18.665695,35.529562
7/15/2020,7,960,,Namibia,-22.9576,18.4904
7/15/2020,7,17177,,Nepal,28.1667,84.25
7/15/2020,7,106,Aruba,Netherlands,12.5211,-69.9683
7/15/2020,7,9,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385
7/15/2020,7,26,Curacao,Netherlands,12.1696,-68.99
7/15/2020,7,78,Sint Maarten,Netherlands,18.0425,-63.0548
7/15/2020,7,51252,,Netherlands,52.1326,5.2913
7/15/2020,7,1548,,New Zealand,-40.9006,174.886
7/15/2020,7,3147,,Nicaragua,12.865416,-85.207229
7/15/2020,7,1100,,Niger,17.607789,8.081666
7/15/2020,7,34259,,Nigeria,9.082,8.6753
7/15/2020,7,8530,,North Macedonia,41.6086,21.7453
7/15/2020,7,9011,,Norway,60.472,8.4689
7/15/2020,7,61247,,Oman,21.512583,55.923255
7/15/2020,7,257914,,Pakistan,30.3753,69.3451
7/15/2020,7,49243,,Panama,8.538,-80.7821
7/15/2020,7,11,,Papua New Guinea,-6.314993,143.95555
7/15/2020,7,3198,,Paraguay,-23.4425,-58.4438
7/15/2020,7,337751,,Peru,-9.19,-75.0152
7/15/2020,7,58850,,Philippines,12.879721,121.774017
7/15/2020,7,38721,,Poland,51.9194,19.1451
7/15/2020,7,47426,,Portugal,39.3999,-8.2245
7/15/2020,7,104983,,Qatar,25.3548,51.1839
7/15/2020,7,34226,,Romania,45.9432,24.9668
7/15/2020,7,745197,,Russia,61.52401,105.318756
7/15/2020,7,1435,,Rwanda,-1.9403,29.8739
7/15/2020,7,17,,Saint Kitts and Nevis,17.357822,-62.782998
7/15/2020,7,22,,Saint Lucia,13.9094,-60.9789
7/15/2020,7,35,,Saint Vincent and the Grenadines,12.9843,-61.2872
7/15/2020,7,699,,San Marino,43.9424,12.4578
7/15/2020,7,737,,Sao Tome and Principe,0.1864,6.6131
7/15/2020,7,240474,,Saudi Arabia,23.885942,45.079162
7/15/2020,7,8369,,Senegal,14.4974,-14.4524
7/15/2020,7,19334,,Serbia,44.0165,21.0059
7/15/2020,7,100,,Seychelles,-4.6796,55.492
7/15/2020,7,1668,,Sierra Leone,8.460555,-11.779889
7/15/2020,7,46878,,Singapore,1.2833,103.8333
7/15/2020,7,1927,,Slovakia,48.669,19.699
7/15/2020,7,1878,,Slovenia,46.1512,14.9955
7/15/2020,7,3083,,Somalia,5.152149,46.199616
7/15/2020,7,311049,,South Africa,-30.5595,22.9375
7/15/2020,7,2153,,South Sudan,6.877,31.307
7/15/2020,7,257494,,Spain,40.463667,-3.74922
7/15/2020,7,2671,,Sri Lanka,7.873054,80.771797
7/15/2020,7,10527,,Sudan,12.8628,30.2176
7/15/2020,7,837,,Suriname,3.9193,-56.0278
7/15/2020,7,73663,,Sweden,60.128161,18.643501
7/15/2020,7,33148,,Switzerland,46.8182,8.2275
7/15/2020,7,458,,Syria,34.802075,38.996815
7/15/2020,7,451,,Taiwan*,23.7,121
7/15/2020,7,6695,,Tajikistan,38.861,71.2761
7/15/2020,7,509,,Tanzania,-6.369028,34.888822
7/15/2020,7,3232,,Thailand,15.870032,100.992541
7/15/2020,7,24,,Timor-Leste,-8.874217,125.727539
7/15/2020,7,740,,Togo,8.6195,0.8248
7/15/2020,7,133,,Trinidad and Tobago,10.6918,-61.2225
7/15/2020,7,1319,,Tunisia,33.886917,9.537499
7/15/2020,7,215940,,Turkey,38.9637,35.2433
7/15/2020,7,3494087,,US,40,-100
7/15/2020,7,1043,,Uganda,1.373333,32.290275
7/15/2020,7,56779,,Ukraine,48.3794,31.1656
7/15/2020,7,55848,,United Arab Emirates,23.424076,53.847818
7/15/2020,7,3,Anguilla,United Kingdom,18.2206,-63.0686
7/15/2020,7,150,Bermuda,United Kingdom,32.3078,-64.7505
7/15/2020,7,8,British Virgin Islands,United Kingdom,18.4207,-64.64
7/15/2020,7,203,Cayman Islands,United Kingdom,19.3133,-81.2546
7/15/2020,7,581,Channel Islands,United Kingdom,49.3723,-2.3644
7/15/2020,7,13,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236
7/15/2020,7,180,Gibraltar,United Kingdom,36.1408,-5.3536
7/15/2020,7,336,Isle of Man,United Kingdom,54.2361,-4.5481
7/15/2020,7,12,Montserrat,United Kingdom,16.742498,-62.187366
7/15/2020,7,72,Turks and Caicos Islands,United Kingdom,21.694,-71.7979
7/15/2020,7,291911,,United Kingdom,55.3781,-3.436
7/15/2020,7,1009,,Uruguay,-32.5228,-55.7658
7/15/2020,7,14581,,Uzbekistan,41.377491,64.585262
7/15/2020,7,10428,,Venezuela,6.4238,-66.5897
7/15/2020,7,381,,Vietnam,14.058324,108.277199
7/15/2020,7,7064,,West Bank and Gaza,31.9522,35.2332
7/15/2020,7,10,,Western Sahara,24.2155,-12.8858
7/15/2020,7,1526,,Yemen,15.552727,48.516388
7/15/2020,7,1895,,Zambia,-13.133897,27.849332
7/15/2020,7,1089,,Zimbabwe,-19.015438,29.154857
7/17/2020,7,35229,,Afghanistan,33.93911,67.709953
7/17/2020,7,3906,,Albania,41.1533,20.1683
7/17/2020,7,21948,,Algeria,28.0339,1.6596
7/17/2020,7,880,,Andorra,42.5063,1.5218
7/17/2020,7,638,,Angola,-11.2027,17.8739
7/17/2020,7,76,,Antigua and Barbuda,17.0608,-61.7964
7/17/2020,7,119301,,Argentina,-38.4161,-63.6167
7/17/2020,7,34001,,Armenia,40.0691,45.0382
7/17/2020,7,113,Australian Capital Territory,Australia,-35.4735,149.0124
7/17/2020,7,3550,New South Wales,Australia,-33.8688,151.2093
7/17/2020,7,31,Northern Territory,Australia,-12.4634,130.8456
7/17/2020,7,1071,Queensland,Australia,-27.4698,153.0251
7/17/2020,7,444,South Australia,Australia,-34.9285,138.6007
7/17/2020,7,228,Tasmania,Australia,-42.8821,147.3272
7/17/2020,7,5353,Victoria,Australia,-37.8136,144.9631
7/17/2020,7,651,Western Australia,Australia,-31.9505,115.8605
7/17/2020,7,19439,,Austria,47.5162,14.5501
7/17/2020,7,26636,,Azerbaijan,40.1431,47.5769
7/17/2020,7,129,,Bahamas,25.025885,-78.035889
7/17/2020,7,35473,,Bahrain,26.0275,50.55
7/17/2020,7,199357,,Bangladesh,23.685,90.3563
7/17/2020,7,104,,Barbados,13.1939,-59.5432
7/17/2020,7,65782,,Belarus,53.7098,27.9534
7/17/2020,7,63499,,Belgium,50.8333,4.469936
7/17/2020,7,40,,Belize,17.1899,-88.4976
7/17/2020,7,1602,,Benin,9.3077,2.3158
7/17/2020,7,87,,Bhutan,27.5142,90.4336
7/17/2020,7,56102,,Bolivia,-16.2902,-63.5887
7/17/2020,7,7908,,Bosnia and Herzegovina,43.9159,17.6791
7/17/2020,7,522,,Botswana,-22.3285,24.6849
7/17/2020,7,2046328,,Brazil,-14.235,-51.9253
7/17/2020,7,141,,Brunei,4.5353,114.7277
7/17/2020,7,8442,,Bulgaria,42.7339,25.4858
7/17/2020,7,1045,,Burkina Faso,12.2383,-1.5616
7/17/2020,7,339,,Burma,21.9162,95.956
7/17/2020,7,310,,Burundi,-3.3731,29.9189
7/17/2020,7,1939,,Cabo Verde,16.5388,-23.0418
7/17/2020,7,171,,Cambodia,11.55,104.9167
7/17/2020,7,16157,,Cameroon,3.848,11.5021
7/17/2020,7,9219,Alberta,Canada,53.9333,-116.5765
7/17/2020,7,3198,British Columbia,Canada,53.7267,-127.6476
7/17/2020,7,0,Diamond Princess,Canada,0,0
7/17/2020,7,13,Grand Princess,Canada,0,0
7/17/2020,7,336,Manitoba,Canada,53.7609,-98.8139
7/17/2020,7,168,New Brunswick,Canada,46.5653,-66.4619
7/17/2020,7,262,Newfoundland and Labrador,Canada,53.1355,-57.6604
7/17/2020,7,5,Northwest Territories,Canada,64.8255,-124.8457
7/17/2020,7,1067,Nova Scotia,Canada,44.682,-63.7443
7/17/2020,7,39164,Ontario,Canada,51.2538,-85.3232
7/17/2020,7,36,Prince Edward Island,Canada,46.5107,-63.4168
7/17/2020,7,57142,Quebec,Canada,52.9399,-73.5491
7/17/2020,7,936,Saskatchewan,Canada,52.9399,-106.4509
7/17/2020,7,13,Yukon,Canada,64.2823,-135
7/17/2020,7,4389,,Central African Republic,6.6111,20.9394
7/17/2020,7,887,,Chad,15.4542,18.7322
7/17/2020,7,326439,,Chile,-35.6751,-71.543
7/17/2020,7,991,Anhui,China,31.8257,117.2264
7/17/2020,7,929,Beijing,China,40.1824,116.4142
7/17/2020,7,583,Chongqing,China,30.0572,107.874
7/17/2020,7,364,Fujian,China,26.0789,117.9874
7/17/2020,7,167,Gansu,China,35.7518,104.2861
7/17/2020,7,1657,Guangdong,China,23.3417,113.4244
7/17/2020,7,255,Guangxi,China,23.8298,108.7881
7/17/2020,7,147,Guizhou,China,26.8154,106.8748
7/17/2020,7,171,Hainan,China,19.1959,109.7453
7/17/2020,7,349,Hebei,China,39.549,116.1306
7/17/2020,7,947,Heilongjiang,China,47.862,127.7615
7/17/2020,7,1276,Henan,China,37.8957,114.9042
7/17/2020,7,1713,Hong Kong,China,22.3,114.2
7/17/2020,7,68135,Hubei,China,30.9756,112.2707
7/17/2020,7,1019,Hunan,China,27.6104,111.7088
7/17/2020,7,249,Inner Mongolia,China,44.0935,113.9448
7/17/2020,7,654,Jiangsu,China,32.9711,119.455
7/17/2020,7,932,Jiangxi,China,27.614,115.7221
7/17/2020,7,155,Jilin,China,43.6661,126.1923
7/17/2020,7,164,Liaoning,China,41.2956,122.6085
7/17/2020,7,46,Macau,China,22.1667,113.55
7/17/2020,7,75,Ningxia,China,37.2692,106.1655
7/17/2020,7,18,Qinghai,China,35.7452,95.9956
7/17/2020,7,322,Shaanxi,China,35.1917,108.8701
7/17/2020,7,796,Shandong,China,36.3427,118.1498
7/17/2020,7,733,Shanghai,China,31.202,121.4491
7/17/2020,7,201,Shanxi,China,37.5777,112.2922
7/17/2020,7,599,Sichuan,China,30.6171,102.7103
7/17/2020,7,203,Tianjin,China,39.3054,117.323
7/17/2020,7,1,Tibet,China,31.6927,88.0924
7/17/2020,7,93,Xinjiang,China,41.1129,85.2401
7/17/2020,7,188,Yunnan,China,24.974,101.487
7/17/2020,7,1270,Zhejiang,China,29.1832,120.0934
7/17/2020,7,182140,,Colombia,4.5709,-74.2973
7/17/2020,7,328,,Comoros,-11.6455,43.3333
7/17/2020,7,2633,,Congo (Brazzaville),-0.228,15.8277
7/17/2020,7,8249,,Congo (Kinshasa),-4.0383,21.7587
7/17/2020,7,9969,,Costa Rica,9.7489,-83.7534
7/17/2020,7,13696,,Cote d'Ivoire,7.54,-5.5471
7/17/2020,7,4137,,Croatia,45.1,15.2
7/17/2020,7,2444,,Cuba,21.521757,-77.781167
7/17/2020,7,1033,,Cyprus,35.1264,33.4299
7/17/2020,7,13742,,Czechia,49.8175,15.473
7/17/2020,7,188,Faroe Islands,Denmark,61.8926,-6.9118
7/17/2020,7,13,Greenland,Denmark,71.7069,-42.6043
7/17/2020,7,13173,,Denmark,56.2639,9.5018
7/17/2020,7,712,,Diamond Princess,0,0
7/17/2020,7,5003,,Djibouti,11.8251,42.5903
7/17/2020,7,18,,Dominica,15.415,-61.371
7/17/2020,7,50113,,Dominican Republic,18.7357,-70.1627
7/17/2020,7,72444,,Ecuador,-1.8312,-78.1834
7/17/2020,7,86474,,Egypt,26.820553,30.802498
7/17/2020,7,11207,,El Salvador,13.7942,-88.8965
7/17/2020,7,3071,,Equatorial Guinea,1.6508,10.2679
7/17/2020,7,251,,Eritrea,15.1794,39.7823
7/17/2020,7,2020,,Estonia,58.5953,25.0136
7/17/2020,7,1619,,Eswatini,-26.5225,31.4659
7/17/2020,7,8803,,Ethiopia,9.145,40.4897
7/17/2020,7,26,,Fiji,-17.7134,178.065
7/17/2020,7,7301,,Finland,61.92411,25.748151
7/17/2020,7,6509,French Guiana,France,3.9339,-53.1258
7/17/2020,7,62,French Polynesia,France,-17.6797,149.4068
7/17/2020,7,195,Guadeloupe,France,16.265,-61.551
7/17/2020,7,255,Martinique,France,14.6415,-61.0242
7/17/2020,7,2782,Mayotte,France,-12.8275,45.166244
7/17/2020,7,22,New Caledonia,France,-20.904305,165.618042
7/17/2020,7,614,Reunion,France,-21.1151,55.5364
7/17/2020,7,6,Saint Barthelemy,France,17.9,-62.8333
7/17/2020,7,4,Saint Pierre and Miquelon,France,46.8852,-56.3159
7/17/2020,7,46,St Martin,France,18.0708,-63.0501
7/17/2020,7,201448,,France,46.2276,2.2137
7/17/2020,7,6315,,Gabon,-0.8037,11.6094
7/17/2020,7,78,,Gambia,13.4432,-15.3101
7/17/2020,7,1010,,Georgia,42.3154,43.3569
7/17/2020,7,202045,,Germany,51.165691,10.451526
7/17/2020,7,26572,,Ghana,7.9465,-1.0232
7/17/2020,7,3964,,Greece,39.0742,21.8243
7/17/2020,7,23,,Grenada,12.1165,-61.679
7/17/2020,7,33809,,Guatemala,15.7835,-90.2308
7/17/2020,7,6430,,Guinea,9.9456,-9.6966
7/17/2020,7,1927,,Guinea-Bissau,11.8037,-15.1804
7/17/2020,7,320,,Guyana,4.860416,-58.93018
7/17/2020,7,6975,,Haiti,18.9712,-72.2852
7/17/2020,7,12,,Holy See,41.9029,12.4534
7/17/2020,7,31745,,Honduras,15.2,-86.2419
7/17/2020,7,4293,,Hungary,47.1625,19.5033
7/17/2020,7,1836,,Iceland,64.9631,-19.0208
7/17/2020,7,1039084,,India,20.593684,78.96288
7/17/2020,7,83130,,Indonesia,-0.7893,113.9213
7/17/2020,7,269440,,Iran,32.427908,53.688046
7/17/2020,7,88171,,Iraq,33.223191,43.679291
7/17/2020,7,25730,,Ireland,53.1424,-7.6921
7/17/2020,7,47459,,Israel,31.046051,34.851612
7/17/2020,7,243967,,Italy,41.87194,12.56738
7/17/2020,7,768,,Jamaica,18.1096,-77.2975
7/17/2020,7,24104,,Japan,36.204824,138.252924
7/17/2020,7,1209,,Jordan,31.24,36.51
7/17/2020,7,68703,,Kazakhstan,48.0196,66.9237
7/17/2020,7,12062,,Kenya,-0.0236,37.9062
7/17/2020,7,13711,,"Korea, South",35.907757,127.766922
7/17/2020,7,5472,,Kosovo,42.602636,20.902977
7/17/2020,7,58221,,Kuwait,29.31166,47.481766
7/17/2020,7,13101,,Kyrgyzstan,41.20438,74.766098
7/17/2020,7,19,,Laos,19.85627,102.495496
7/17/2020,7,1185,,Latvia,56.8796,24.6032
7/17/2020,7,2700,,Lebanon,33.8547,35.8623
7/17/2020,7,311,,Lesotho,-29.61,28.2336
7/17/2020,7,1085,,Liberia,6.428055,-9.429499
7/17/2020,7,1704,,Libya,26.3351,17.228331
7/17/2020,7,85,,Liechtenstein,47.14,9.55
7/17/2020,7,1908,,Lithuania,55.1694,23.8813
7/17/2020,7,5409,,Luxembourg,49.8153,6.1296
7/17/2020,7,9,,MS Zaandam,0,0
7/17/2020,7,6467,,Madagascar,-18.766947,46.869107
7/17/2020,7,2805,,Malawi,-13.2543,34.3015
7/17/2020,7,8755,,Malaysia,4.210484,101.975766
7/17/2020,7,2913,,Maldives,3.2028,73.2207
7/17/2020,7,2467,,Mali,17.570692,-3.996166
7/17/2020,7,674,,Malta,35.9375,14.3754
7/17/2020,7,5710,,Mauritania,21.0079,-10.9408
7/17/2020,7,343,,Mauritius,-20.348404,57.552152
7/17/2020,7,331298,,Mexico,23.6345,-102.5528
7/17/2020,7,20494,,Moldova,47.4116,28.3699
7/17/2020,7,109,,Monaco,43.7333,7.4167
7/17/2020,7,287,,Mongolia,46.8625,103.8467
7/17/2020,7,1965,,Montenegro,42.708678,19.37439
7/17/2020,7,16726,,Morocco,31.7917,-7.0926
7/17/2020,7,1402,,Mozambique,-18.665695,35.529562
7/17/2020,7,1078,,Namibia,-22.9576,18.4904
7/17/2020,7,17445,,Nepal,28.1667,84.25
7/17/2020,7,111,Aruba,Netherlands,12.5211,-69.9683
7/17/2020,7,10,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385
7/17/2020,7,28,Curacao,Netherlands,12.1696,-68.99
7/17/2020,7,79,Sint Maarten,Netherlands,18.0425,-63.0548
7/17/2020,7,51454,,Netherlands,52.1326,5.2913
7/17/2020,7,1550,,New Zealand,-40.9006,174.886
7/17/2020,7,3147,,Nicaragua,12.865416,-85.207229
7/17/2020,7,1102,,Niger,17.607789,8.081666
7/17/2020,7,35454,,Nigeria,9.082,8.6753
7/17/2020,7,8786,,North Macedonia,41.6086,21.7453
7/17/2020,7,9025,,Norway,60.472,8.4689
7/17/2020,7,64193,,Oman,21.512583,55.923255
7/17/2020,7,261917,,Pakistan,30.3753,69.3451
7/17/2020,7,51408,,Panama,8.538,-80.7821
7/17/2020,7,15,,Papua New Guinea,-6.314993,143.95555
7/17/2020,7,3457,,Paraguay,-23.4425,-58.4438
7/17/2020,7,345537,,Peru,-9.19,-75.0152
7/17/2020,7,63001,,Philippines,12.879721,121.774017
7/17/2020,7,39407,,Poland,51.9194,19.1451
7/17/2020,7,48077,,Portugal,39.3999,-8.2245
7/17/2020,7,105898,,Qatar,25.3548,51.1839
7/17/2020,7,35802,,Romania,45.9432,24.9668
7/17/2020,7,758001,,Russia,61.52401,105.318756
7/17/2020,7,1485,,Rwanda,-1.9403,29.8739
7/17/2020,7,17,,Saint Kitts and Nevis,17.357822,-62.782998
7/17/2020,7,23,,Saint Lucia,13.9094,-60.9789
7/17/2020,7,35,,Saint Vincent and the Grenadines,12.9843,-61.2872
7/17/2020,7,699,,San Marino,43.9424,12.4578
